"No.","Time","Source","Destination","Protocol","Length","Info"
"1296","22.014841058","208.80.154.224","192.168.1.208","TLSv1.3","5094","Application Data"
"1297","22.014841233","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=5008 Ack=321600 Win=547328 Len=0 TSval=3711862256 TSecr=4198313994"
"1298","22.014841262","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=5008 Ack=322796 Win=546304 Len=0 TSval=3711862256 TSecr=4198313994"
"1299","22.014904811","192.168.1.208","208.80.154.224","TCP","66","44880  >  443 [ACK] Seq=11385 Ack=280075 Win=275456 Len=0 TSval=1284237011 TSecr=107769582"
"1300","22.018753831","192.168.1.208","208.80.154.224","TLSv1.3","171","Application Data"
"1301","22.018893934","192.168.1.208","208.80.154.224","TLSv1.3","275","Application Data, Application Data"
"1302","22.019480579","208.80.154.224","192.168.1.208","TCP","66","443  >  44880 [ACK] Seq=280075 Ack=11280 Win=42496 Len=0 TSval=107769589 TSecr=1284236976"
"1303","22.019480658","208.80.154.224","192.168.1.208","TLSv1.3","938","Application Data"
"1304","22.020766405","192.168.1.208","208.80.154.224","TLSv1.3","170","Application Data"
"1305","22.021146687","208.80.154.224","192.168.1.208","TLSv1.3","1097","Application Data"
"1306","22.022451564","192.168.1.208","208.80.154.224","TLSv1.3","170","Application Data"
"1307","22.030797306","35.186.194.58","192.168.1.208","TLSv1.3","129","Application Data"
"1308","22.030797451","35.186.194.58","192.168.1.208","TLSv1.3","157","Application Data, Application Data"
"1309","22.030797479","35.186.194.58","192.168.1.208","TLSv1.3","105","Application Data"
"1310","22.030895977","192.168.1.208","35.186.194.58","TCP","66","39150  >  443 [ACK] Seq=322796 Ack=5201 Win=64128 Len=0 TSval=4198314021 TSecr=3711862271"
"1311","22.031757344","192.168.1.208","35.186.194.58","TLSv1.3","105","Application Data"
"1312","22.046763738","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=5201 Ack=322835 Win=547328 Len=0 TSval=3711862287 TSecr=4198314022"
"1313","22.054074583","208.80.154.224","192.168.1.208","TLSv1.3","994","Application Data"
"1314","22.055686129","192.168.1.208","208.80.154.224","TLSv1.3","171","Application Data"
"1315","22.058037853","208.80.154.224","192.168.1.208","TLSv1.3","1053","Application Data"
"1316","22.059406722","192.168.1.208","208.80.154.224","TLSv1.3","171","Application Data"
"1317","22.060527444","208.80.154.224","192.168.1.208","TLSv1.3","1246","Application Data"
"1318","22.060527597","208.80.154.224","192.168.1.208","TLSv1.3","1068","Application Data"
"1319","22.060527636","208.80.154.224","192.168.1.208","TLSv1.3","1304","Application Data"
"1320","22.060556691","192.168.1.208","208.80.154.224","TCP","66","44880  >  443 [ACK] Seq=12117 Ack=287313 Win=275456 Len=0 TSval=1284237056 TSecr=107769630"
"1321","22.062143059","208.80.154.224","192.168.1.208","TCP","66","443  >  44880 [ACK] Seq=287313 Ack=11907 Win=42496 Len=0 TSval=107769631 TSecr=1284237017"
"1322","22.062143147","208.80.154.224","192.168.1.208","TLSv1.3","1056","Application Data"
"1323","22.062143176","208.80.154.224","192.168.1.208","TLSv1.3","1891","Application Data"
"1324","22.062204664","192.168.1.208","208.80.154.224","TCP","66","44880  >  443 [ACK] Seq=12117 Ack=290128 Win=275456 Len=0 TSval=1284237058 TSecr=107769632"
"1325","22.064484293","192.168.1.208","208.80.154.224","TLSv1.3","170","Application Data"
"1326","22.096591302","208.80.154.224","192.168.1.208","TLSv1.3","1173","Application Data"
"1327","22.099585419","208.80.154.224","192.168.1.208","TLSv1.3","3378","Application Data"
"1328","22.099643054","192.168.1.208","208.80.154.224","TCP","66","44880  >  443 [ACK] Seq=12221 Ack=294547 Win=275456 Len=0 TSval=1284237096 TSecr=107769666"
"1329","22.103686170","208.80.154.224","192.168.1.208","TLSv1.3","1482","Application Data"
"1330","22.127482099","192.168.1.208","208.80.154.224","TLSv1.3","166","Application Data"
"1331","22.168522314","208.80.154.224","192.168.1.208","TLSv1.3","1345","Application Data"
"1332","22.215187659","192.168.1.208","208.80.154.224","TCP","66","44880  >  443 [ACK] Seq=12321 Ack=297242 Win=275456 Len=0 TSval=1284237211 TSecr=107769738"
"1333","22.731765196","Ubiquiti_89:52:58","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.24"
"1334","22.890846780","192.168.1.208","172.217.212.189","UDP","75","38213  >  443 Len=33"
"1335","22.919371184","172.217.212.189","192.168.1.208","UDP","67","443  >  38213 Len=25"
"1336","23.346463595","192.168.1.11","255.255.255.255","UDP","46","45227  >  10001 Len=4"
"1337","23.657401064","52.96.79.210","192.168.1.208","TLSv1.2","98","Application Data"
"1338","23.657437074","192.168.1.208","52.96.79.210","TCP","54","50980  >  443 [ACK] Seq=1 Ack=89 Win=501 Len=0"
"1339","24.217946254","192.168.1.208","208.80.154.224","TLSv1.3","265","Application Data"
"1340","24.260357425","208.80.154.224","192.168.1.208","TLSv1.3","407","Application Data"
"1341","24.260383215","192.168.1.208","208.80.154.224","TCP","66","44880  >  443 [ACK] Seq=12520 Ack=297583 Win=275200 Len=0 TSval=1284239256 TSecr=107771830"
"1342","24.260996342","192.168.1.208","208.80.154.224","TLSv1.3","101","Application Data"
"1343","24.262546183","192.168.1.208","208.80.154.224","TLSv1.3","158","Application Data"
"1344","24.301880200","208.80.154.224","192.168.1.208","TCP","66","443  >  44880 [ACK] Seq=297583 Ack=12647 Win=42496 Len=0 TSval=107771871 TSecr=1284239257"
"1345","24.303823055","208.80.154.224","192.168.1.208","TLSv1.3","984","Application Data"
"1346","24.303865267","192.168.1.208","208.80.154.224","TCP","66","44880  >  443 [ACK] Seq=12647 Ack=298501 Win=274560 Len=0 TSval=1284239300 TSecr=107771872"
"1347","26.113514036","Ubiquiti_d6:57:7f","IntelCor_f7:6d:f4","ARP","60","Who has 192.168.1.208? Tell 192.168.1.1"
"1348","26.113544210","IntelCor_f7:6d:f4","Ubiquiti_d6:57:7f","ARP","42","192.168.1.208 is at d4:3b:04:f7:6d:f4"
"1349","28.087571395","192.168.1.208","142.250.191.165","TCP","66","37860  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=108378018 TSecr=1521502732"
"1350","28.100774759","142.250.191.165","192.168.1.208","TCP","66","[TCP ACKed unseen segment] 443  >  37860 [ACK] Seq=1 Ack=2 Win=339 Len=0 TSval=1521547789 TSecr=108286655"
"1351","30.135572726","192.168.1.208","35.186.220.184","TCP","66","39276  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1734408715 TSecr=931287771"
"1352","30.135643104","192.168.1.208","64.225.7.146","TCP","66","39472  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2016981484 TSecr=937857262"
"1353","30.135658763","192.168.1.208","64.225.7.146","TCP","66","39468  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2016981484 TSecr=937857262"
"1354","30.150601338","35.186.220.184","192.168.1.208","TCP","66","[TCP ACKed unseen segment] 443  >  39276 [ACK] Seq=1 Ack=2 Win=277 Len=0 TSval=931332829 TSecr=1734137686"
"1355","30.167582491","64.225.7.146","192.168.1.208","TCP","66","[TCP ACKed unseen segment] 443  >  39468 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=937902320 TSecr=2016889911"
"1356","30.167583259","64.225.7.146","192.168.1.208","TCP","66","[TCP ACKed unseen segment] 443  >  39472 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=937902320 TSecr=2016889910"
"1357","31.027074754","192.168.1.208","3.211.86.134","TLSv1.2","122","Application Data"
"1358","31.033010537","192.168.1.208","3.211.86.134","TLSv1.2","122","Application Data"
"1359","31.034715450","192.168.1.208","3.211.86.134","TLSv1.2","122","Application Data"
"1360","31.036338035","192.168.1.208","3.211.86.134","TLSv1.2","122","Application Data"
"1361","31.038079340","192.168.1.208","3.211.86.134","TLSv1.2","122","Application Data"
"1362","31.039748764","192.168.1.208","3.211.86.134","TLSv1.2","122","Application Data"
"1363","31.062196195","3.211.86.134","192.168.1.208","TCP","66","443  >  50530 [ACK] Seq=1 Ack=113 Win=12 Len=0 TSval=230357832 TSecr=2903431585"
"1364","31.064249718","3.211.86.134","192.168.1.208","TCP","66","443  >  50526 [ACK] Seq=664 Ack=113 Win=11 Len=0 TSval=5352602 TSecr=2903431591"
"1365","31.065869452","3.211.86.134","192.168.1.208","TCP","66","443  >  50534 [ACK] Seq=1 Ack=113 Win=11 Len=0 TSval=95354045 TSecr=2903431594"
"1366","31.065869882","3.211.86.134","192.168.1.208","TCP","66","443  >  50532 [ACK] Seq=1 Ack=113 Win=11 Len=0 TSval=122358781 TSecr=2903431593"
"1367","31.070138786","3.211.86.134","192.168.1.208","TCP","66","443  >  50536 [ACK] Seq=1 Ack=113 Win=11 Len=0 TSval=226759305 TSecr=2903431596"
"1368","31.070139223","3.211.86.134","192.168.1.208","TCP","66","443  >  50542 [ACK] Seq=1 Ack=113 Win=11 Len=0 TSval=240254618 TSecr=2903431598"
"1369","31.951714553","3.211.86.134","192.168.1.208","TLSv1.2","735","Application Data"
"1370","31.951791326","192.168.1.208","3.211.86.134","TCP","66","50534  >  443 [ACK] Seq=113 Ack=670 Win=496 Len=0 TSval=2903432510 TSecr=95354209"
"1371","32.286740102","192.168.1.208","172.217.4.206","QUIC","1378","Protected Payload (KP0), DCID=bd0a90f465c024b4"
"1372","32.303354289","172.217.4.206","192.168.1.208","QUIC","69","Protected Payload (KP0)"
"1373","32.329244991","192.168.1.208","172.217.4.206","QUIC","75","Protected Payload (KP0), DCID=bd0a90f465c024b4"
"1374","32.332158246","172.217.4.206","192.168.1.208","QUIC","122","Protected Payload (KP0)"
"1375","32.332158675","172.217.4.206","192.168.1.208","QUIC","409","Protected Payload (KP0)"
"1376","32.332158778","172.217.4.206","192.168.1.208","QUIC","84","Protected Payload (KP0)"
"1377","32.332704170","192.168.1.208","172.217.4.206","QUIC","77","Protected Payload (KP0), DCID=bd0a90f465c024b4"
"1378","32.332916072","192.168.1.208","172.217.4.206","QUIC","75","Protected Payload (KP0), DCID=bd0a90f465c024b4"
"1379","32.369676953","172.217.4.206","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"1380","33.761090054","192.168.1.208","192.168.1.1","DNS","86","Standard query 0xd6ef A docs.google.com OPT"
"1381","33.763109431","192.168.1.208","192.168.1.1","DNS","102","Standard query 0xe63e A espresso-pa.clients6.google.com OPT"
"1382","33.764108289","192.168.1.208","172.217.0.14","QUIC","1392","Initial, DCID=5e2613fec3a0e57f"
"1383","33.764810841","3.211.86.134","192.168.1.208","TLSv1.2","742","Application Data"
"1384","33.764830635","192.168.1.208","3.211.86.134","TCP","66","50530  >  443 [ACK] Seq=113 Ack=677 Win=496 Len=0 TSval=2903434323 TSecr=230358498"
"1385","33.771768833","192.168.1.1","192.168.1.208","DNS","102","Standard query response 0xd6ef A docs.google.com A 172.217.4.238 OPT"
"1386","33.771768971","192.168.1.1","192.168.1.208","DNS","118","Standard query response 0xe63e A espresso-pa.clients6.google.com A 216.58.192.234 OPT"
"1387","33.772540498","192.168.1.208","172.217.4.238","QUIC","1392","Initial, DCID=78b69a1f36009c15"
"1388","33.772973705","192.168.1.208","216.58.192.234","QUIC","1392","Initial, DCID=46a6de058cc50bb0"
"1389","33.791543398","192.168.1.208","216.58.192.234","TCP","74","45590  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=443467706 TSecr=0 WS=128"
"1390","33.791560590","192.168.1.11","255.255.255.255","UDP","46","45227  >  10001 Len=4"
"1391","33.792672079","172.217.0.14","192.168.1.208","QUIC","1392","Protected Payload (KP0)"
"1392","33.793391039","192.168.1.208","172.217.0.14","QUIC","196","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"1393","33.793722621","192.168.1.208","172.217.0.14","QUIC","1388","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"1394","33.793745552","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"1395","33.793759347","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"1396","33.793773222","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"1397","33.793785836","192.168.1.208","172.217.0.14","QUIC","1392","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"1398","33.793797294","192.168.1.208","172.217.0.14","QUIC","678","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"1399","33.797119132","172.217.4.238","192.168.1.208","QUIC","1392","Protected Payload (KP0)"
"1400","33.798755029","192.168.1.208","172.217.4.238","QUIC","1392","Handshake, DCID=78b69a1f36009c15"
"1401","33.798939938","216.58.192.234","192.168.1.208","QUIC","1392","Protected Payload (KP0)"
"1402","33.799472420","192.168.1.208","172.217.4.238","QUIC","125","Handshake, DCID=78b69a1f36009c15"
"1403","33.799592114","192.168.1.208","172.217.4.238","QUIC","114","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1404","33.800339530","192.168.1.208","172.217.4.238","QUIC","1388","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1405","33.800381048","192.168.1.208","172.217.4.238","QUIC","1388","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1406","33.800393537","192.168.1.208","172.217.4.238","QUIC","1392","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1407","33.800405836","192.168.1.208","172.217.4.238","QUIC","1392","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1408","33.800417093","192.168.1.208","172.217.4.238","QUIC","1392","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1409","33.800428053","192.168.1.208","172.217.4.238","QUIC","1392","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1410","33.800441724","192.168.1.208","172.217.4.238","QUIC","1269","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1411","33.800703668","192.168.1.208","172.217.4.238","QUIC","331","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1412","33.800871544","192.168.1.208","172.217.4.238","QUIC","389","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1413","33.800916000","192.168.1.208","216.58.192.234","QUIC","1392","Handshake, DCID=46a6de058cc50bb0"
"1414","33.802679563","192.168.1.208","216.58.192.234","QUIC","125","Handshake, DCID=46a6de058cc50bb0"
"1415","33.802788935","192.168.1.208","216.58.192.234","QUIC","111","Protected Payload (KP0), DCID=46a6de058cc50bb0"
"1416","33.802987286","192.168.1.208","216.58.192.234","QUIC","488","Protected Payload (KP0), DCID=46a6de058cc50bb0"
"1417","33.805143848","216.58.192.234","192.168.1.208","TCP","74","443  >  45590 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=4075400359 TSecr=443467706 WS=256"
"1418","33.805172290","192.168.1.208","216.58.192.234","TCP","66","45590  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=443467720 TSecr=4075400359"
"1419","33.805359035","192.168.1.208","216.58.192.234","TLSv1.3","583","Client Hello"
"1420","33.807092397","172.217.0.14","192.168.1.208","QUIC","670","Protected Payload (KP0)"
"1421","33.807092459","172.217.0.14","192.168.1.208","QUIC","119","Protected Payload (KP0)"
"1422","33.807092487","172.217.0.14","192.168.1.208","QUIC","69","Protected Payload (KP0)"
"1423","33.807092516","172.217.0.14","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"1424","33.807268293","192.168.1.208","172.217.0.14","QUIC","76","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"1425","33.814441296","172.217.4.238","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"1426","33.814441577","216.58.192.234","192.168.1.208","QUIC","670","Protected Payload (KP0)"
"1427","33.814441615","216.58.192.234","192.168.1.208","QUIC","119","Protected Payload (KP0)"
"1428","33.814658765","192.168.1.208","216.58.192.234","QUIC","75","Protected Payload (KP0), DCID=46a6de058cc50bb0"
"1429","33.815658748","172.217.4.238","192.168.1.208","QUIC","1392","Protected Payload (KP0)"
"1430","33.815658818","172.217.4.238","192.168.1.208","QUIC","124","Protected Payload (KP0)"
"1431","33.815658849","216.58.192.234","192.168.1.208","QUIC","69","Protected Payload (KP0)"
"1432","33.815847563","192.168.1.208","172.217.4.238","QUIC","75","Protected Payload (KP0), DCID=78b69a1f36009c15"
"1433","33.821072823","216.58.192.234","192.168.1.208","TCP","66","443  >  45590 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=4075400375 TSecr=443467720"
"1434","33.831499479","216.58.192.234","192.168.1.208","TLSv1.3","8233","Server Hello, Change Cipher Spec, Application Data"
"1435","33.831521524","192.168.1.208","216.58.192.234","TCP","66","45590  >  443 [ACK] Seq=518 Ack=8168 Win=59904 Len=0 TSval=443467746 TSecr=4075400384"
"1436","33.831499619","216.58.192.234","192.168.1.208","QUIC","511","Protected Payload (KP0)"
"1437","33.831499653","216.58.192.234","192.168.1.208","QUIC","67","Protected Payload (KP0)"
"1438","33.832147526","192.168.1.208","216.58.192.234","TLSv1.3","130","Change Cipher Spec, Application Data"
"1439","33.832370236","192.168.1.208","216.58.192.234","QUIC","77","Protected Payload (KP0), DCID=46a6de058cc50bb0"
"1440","33.833076190","192.168.1.208","172.217.0.14","QUIC","75","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"1441","33.833965607","172.217.0.14","192.168.1.208","QUIC","812","Protected Payload (KP0)"
"1442","33.833965838","172.217.0.14","192.168.1.208","QUIC","286","Protected Payload (KP0)"
"1443","33.834139008","192.168.1.208","216.58.192.234","QUIC","1392","Initial, DCID=5b780e86723f5b36"
"1444","33.834345515","192.168.1.208","172.217.0.14","QUIC","77","Protected Payload (KP0), DCID=5e2613fec3a0e57f"
"1445","33.844222499","216.58.192.234","192.168.1.208","TLSv1.3","674","Application Data, Application Data"
"1446","33.844240925","192.168.1.208","216.58.192.234","TCP","66","45590  >  443 [ACK] Seq=582 Ack=8776 Win=63616 Len=0 TSval=443467759 TSecr=4075400399"
"1447","33.852575402","192.168.1.208","216.58.192.234","TCP","74","45592  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=443467768 TSecr=0 WS=128"
"1448","33.856863568","216.58.192.234","192.168.1.208","QUIC","1392","Protected Payload (KP0)"
"1449","33.858527970","192.168.1.208","216.58.192.234","QUIC","1392","Protected Payload (KP0), DCID=5b780e86723f5b36"
"1450","33.859399628","192.168.1.208","216.58.192.234","QUIC","1388","Protected Payload (KP0), DCID=5b780e86723f5b36"
